subsample,model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,relative_RMSFE,DM_test_vs_ar_normal_approx
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,78,2.1730422092630928,1.6295772451168364,0.4031430494539492,0.9230769230769231,0.9487179487179487,31.358974358974358,0.00010506647822012789,9.373895744312506e-05,0.0004770198968378,1.1113370926526143,0.15279849774760784
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,77,0.5999172476706016,0.45113722443522064,0.07636922204036223,0.961038961038961,0.922077922077922,31.935064935064936,0.00025314603736104524,9.370243175834828e-05,0.0116237683400928,0.2791757635888249,0.0007774193710644375
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,exact,pre_third,T,78,0.37274342235226215,0.24366803629057515,-0.03348842287476451,1.0,0.9487179487179487,31.94871794871795,0.00010017093314683576,9.391024712955846e-05,0.0004186362271782,0.16848744057314055,0.00041155083161323563
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_advance,A,78,2.168703929895258,1.6295721705651283,0.4098429245326199,0.9230769230769231,0.9487179487179487,31.46153846153846,0.00010454898274730252,9.382690607513042e-05,0.0004640752656214,1.1091184101257805,0.1650935907130272
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_second,S,77,0.5985749702671982,0.45056871833413814,0.07557911938203697,0.961038961038961,0.922077922077922,31.649350649350648,0.0002534716126693264,9.447115988432732e-05,0.0116237683400928,0.27855112523995557,0.0007813193717511218
exclude_pandemic,joint_indicator_revision_dfm_full_kalman_em,pseudo,pre_third,T,78,0.37275725533361714,0.24363231509748012,-0.033462794029598855,1.0,0.9487179487179487,31.94871794871795,0.00010074349413028493,9.427126833606144e-05,0.0004187613914071,0.16849369335584372,0.0004115525848214087
exclude_pandemic,midas_umidas,exact,pre_advance,A,78,8.970865471343487,6.723347847274693,-1.5398357117021861,0.6282051282051282,1.0,0.0,,,,4.58787938356772,3.0013589455143708e-05
exclude_pandemic,midas_umidas,exact,pre_second,S,77,2.323162795574536,1.4464836428021297,0.3891034403157291,0.8571428571428571,1.0,0.0,,,,1.081100351613466,0.6825250610263799
exclude_pandemic,midas_umidas,exact,pre_third,T,78,2.394494549761791,1.6076187696955209,0.2485400252237784,0.8717948717948718,1.0,0.0,,,,1.082359161724991,0.6866392264615684
exclude_pandemic,midas_umidas,pseudo,pre_advance,A,78,9.054780681274147,6.789068703560566,-1.6630124601083436,0.6282051282051282,1.0,0.0,,,,4.630795294283186,3.326538257916484e-05
exclude_pandemic,midas_umidas,pseudo,pre_second,S,77,2.3065368252726675,1.4284336197802128,0.3521364117669867,0.8701298701298701,1.0,0.0,,,,1.0733633379295757,0.7123965167145795
exclude_pandemic,midas_umidas,pseudo,pre_third,T,78,2.3873583123461697,1.610369392288072,0.27203921583727436,0.8717948717948718,1.0,0.0,,,,1.0791334404771349,0.6989202385382249
exclude_pandemic,monthly_mixed_frequency_kalman_em,exact,pre_advance,A,78,2.1789173289439874,1.5440308843530421,0.23050767175941367,0.9487179487179487,0.6153846153846154,39.92307692307692,0.00012446081988765162,9.749927794103207e-05,0.0007214360977134,1.1143417459434335,0.4275966813608277
exclude_pandemic,monthly_mixed_frequency_kalman_em,exact,pre_second,S,77,0.5513481684229494,0.38744127296111297,0.06350665641137307,0.961038961038961,0.5584415584415584,40.285714285714285,0.00011647432947893269,9.794919173994714e-05,0.0005728569363223,0.25657379667019,0.0007059999604983674
exclude_pandemic,monthly_mixed_frequency_kalman_em,exact,pre_third,T,78,0.36726841814139105,0.25741511905003334,0.008040879101056938,0.9871794871794872,0.5384615384615384,40.12820512820513,0.00013639556339811414,9.894798799944272e-05,0.0007175549702425,0.16601262977488304,0.0004044773224386597
exclude_pandemic,monthly_mixed_frequency_kalman_em,pseudo,pre_advance,A,78,2.1850550974657916,1.5513255034761142,0.23775527297551116,0.9487179487179487,0.6153846153846154,39.92307692307692,0.0001244092809099167,9.744537341115395e-05,0.0007214360977134,1.1174807230858563,0.4147615397524264
exclude_pandemic,monthly_mixed_frequency_kalman_em,pseudo,pre_second,S,77,0.5502452483155741,0.38560693438175336,0.06141561532097846,0.961038961038961,0.5584415584415584,40.35064935064935,0.00011651501530260934,9.782010446495124e-05,0.0005728569363223,0.2560605449436401,0.0007073859210636237
exclude_pandemic,monthly_mixed_frequency_kalman_em,pseudo,pre_third,T,78,0.36624236144556843,0.25696925635815515,0.006682643536822133,0.9871794871794872,0.5512820512820513,40.12820512820513,0.00013452455753196348,9.879383512425312e-05,0.0007107540363771,0.16554883174064516,0.00040288535866658825
exclude_pandemic,no_revision,exact,pre_advance,A,78,2.2441904220672404,1.5303452188106645,0.07509322003391684,0.8974358974358975,1.0,0.0,,,,1.1477237066024668,0.23559374314999454
exclude_pandemic,no_revision,exact,pre_second,S,77,0.5605800485026388,0.39431818181818185,-0.05211298701298704,0.961038961038961,1.0,0.0,,,,0.26086991781125585,0.0006921522477289746
exclude_pandemic,no_revision,exact,pre_third,T,78,0.3625432587804929,0.23753461538461534,-0.04083717948717947,1.0,1.0,0.0,,,,0.16387676376283158,0.00040506893408592934
exclude_pandemic,no_revision,pseudo,pre_advance,A,78,2.2441904220672404,1.5303452188106645,0.07509322003391684,0.8974358974358975,1.0,0.0,,,,1.1477237066024668,0.23559374314999454
exclude_pandemic,no_revision,pseudo,pre_second,S,77,0.5605800485026388,0.39431818181818185,-0.05211298701298704,0.961038961038961,1.0,0.0,,,,0.26086991781125585,0.0006921522477289746
exclude_pandemic,no_revision,pseudo,pre_third,T,78,0.3625432587804929,0.23753461538461534,-0.04083717948717947,1.0,1.0,0.0,,,,0.16387676376283158,0.00040506893408592934
exclude_pandemic,release_dfm,exact,pre_advance,A,78,1.8079609698245875,1.2652601962914358,0.5375055241343129,0.9358974358974359,1.0,0.0,,,,0.9246272710531576,0.6069283163274426
exclude_pandemic,release_dfm,exact,pre_second,S,77,0.5751701307266809,0.40226502597207414,0.0309325989298229,0.961038961038961,1.0,0.0,,,,0.2676595164792995,0.0006829753088392484
exclude_pandemic,release_dfm,exact,pre_third,T,78,0.41686463515624383,0.2739460811290516,0.015472360680039508,1.0,1.0,0.0,,,,0.18843110630817358,0.00041350012607042853
exclude_pandemic,release_dfm,pseudo,pre_advance,A,78,1.8063892169988638,1.2603360491903213,0.554689295165442,0.9358974358974359,1.0,0.0,,,,0.9238234453344198,0.6076713051372568
exclude_pandemic,release_dfm,pseudo,pre_second,S,77,0.574888045186054,0.4018996091854312,0.03048090424704436,0.961038961038961,1.0,0.0,,,,0.26752824596406144,0.0006821596672776786
exclude_pandemic,release_dfm,pseudo,pre_third,T,78,0.41688538364487826,0.2739769523681511,0.015539126185347255,1.0,1.0,0.0,,,,0.18844048503771282,0.0004133726430737668
exclude_pandemic,revision_dfm_kalman_em,exact,pre_advance,A,78,1.9164919137375647,1.4320309019750728,0.23340896728387364,0.9615384615384616,1.0,24.474358974358974,9.381062033197602e-05,9.300967313762625e-05,9.994443166854442e-05,0.9801321586972839,0.8564156064930624
exclude_pandemic,revision_dfm_kalman_em,exact,pre_second,S,77,0.5919229041701802,0.4187563489287859,0.0854635642389816,0.961038961038961,1.0,24.805194805194805,9.386345399480675e-05,9.366961233923149e-05,9.986560587699332e-05,0.275455538908192,0.000692557390391287
exclude_pandemic,revision_dfm_kalman_em,exact,pre_third,T,78,0.3727329902954265,0.24215196056805455,-0.030121823798904736,1.0,1.0,24.53846153846154,9.299431228508658e-05,9.334285774262418e-05,9.965469672055152e-05,0.16848272507596274,0.00040936007851478517
exclude_pandemic,revision_dfm_kalman_em,pseudo,pre_advance,A,78,1.915169007274087,1.428342881185221,0.2396804054811422,0.9615384615384616,1.0,24.474358974358974,9.380129984555418e-05,9.301033021482924e-05,9.994443166854442e-05,0.9794555979674896,0.8524220930034772
exclude_pandemic,revision_dfm_kalman_em,pseudo,pre_second,S,77,0.5914359973562274,0.41811228642346676,0.08480952713426322,0.961038961038961,1.0,24.818181818181817,9.365604075452143e-05,9.36398934987327e-05,9.986307102550884e-05,0.27522895335475167,0.0006937969766634737
exclude_pandemic,revision_dfm_kalman_em,pseudo,pre_third,T,78,0.37265000516938596,0.24208529288324762,-0.0301640745546098,1.0,1.0,24.55128205128205,9.304049473371358e-05,9.33430223660174e-05,9.965571978829782e-05,0.16844521414846206,0.00040923620748108494
exclude_pandemic,spf,exact,pre_advance,A,78,1.6192585097538492,1.1808628205128204,0.1954346153846154,0.9358974358974359,1.0,0.0,,,,0.8281210722975768,0.1049681036499142
exclude_pandemic,spf,exact,pre_second,S,77,1.7721253557137644,1.3054883116883118,0.14551948051948055,0.922077922077922,1.0,0.0,,,,0.8246711546925776,0.08063003771648952
exclude_pandemic,spf,exact,pre_third,T,78,1.8005107820510409,1.332932051282051,0.10315256410256413,0.9230769230769231,1.0,0.0,,,,0.8138666846961263,0.058745909455161484
exclude_pandemic,spf,pseudo,pre_advance,A,78,1.6192585097538492,1.1808628205128204,0.1954346153846154,0.9358974358974359,1.0,0.0,,,,0.8281210722975768,0.1049681036499142
exclude_pandemic,spf,pseudo,pre_second,S,77,1.7721253557137644,1.3054883116883118,0.14551948051948055,0.922077922077922,1.0,0.0,,,,0.8246711546925776,0.08063003771648952
exclude_pandemic,spf,pseudo,pre_third,T,78,1.8005107820510409,1.332932051282051,0.10315256410256413,0.9230769230769231,1.0,0.0,,,,0.8138666846961263,0.058745909455161484
exclude_pandemic,standard_dfm,exact,pre_advance,A,78,1.8079609698245875,1.2652601962914358,0.5375055241343129,0.9358974358974359,1.0,0.0,,,,0.9246272710531576,0.6069283163274426
