date,RSAFS_20010613,RSAFS_20010713,RSAFS_20010814,RSAFS_20010914,RSAFS_20011012,RSAFS_20011114,RSAFS_20011213,RSAFS_20020115,RSAFS_20020213,RSAFS_20020313,RSAFS_20020412,RSAFS_20020503,RSAFS_20020514,RSAFS_20020613,RSAFS_20020712,RSAFS_20020813,RSAFS_20020913,RSAFS_20021011,RSAFS_20021114,RSAFS_20021212,RSAFS_20030114,RSAFS_20030213,RSAFS_20030313,RSAFS_20030411,RSAFS_20030430,RSAFS_20030514,RSAFS_20030612,RSAFS_20030715,RSAFS_20030813,RSAFS_20030912,RSAFS_20031015,RSAFS_20031114,RSAFS_20031211,RSAFS_20040115,RSAFS_20040212,RSAFS_20040311,RSAFS_20040330,RSAFS_20040402,RSAFS_20040413,RSAFS_20040513,RSAFS_20040614,RSAFS_20040714,RSAFS_20040812,RSAFS_20040914,RSAFS_20041015,RSAFS_20041112,RSAFS_20041213,RSAFS_20050113,RSAFS_20050215,RSAFS_20050315,RSAFS_20050331,RSAFS_20050413,RSAFS_20050512,RSAFS_20050614,RSAFS_20050714,RSAFS_20050811,RSAFS_20050914,RSAFS_20051014,RSAFS_20051115,RSAFS_20051213,RSAFS_20060113,RSAFS_20060214,RSAFS_20060314,RSAFS_20060330,RSAFS_20060413,RSAFS_20060511,RSAFS_20060613,RSAFS_20060714,RSAFS_20060811,RSAFS_20060914,RSAFS_20061013,RSAFS_20061114,RSAFS_20061130,RSAFS_20061213,RSAFS_20070112,RSAFS_20070214,RSAFS_20070313,RSAFS_20070329,RSAFS_20070416,RSAFS_20070511,RSAFS_20070613,RSAFS_20070713,RSAFS_20070813,RSAFS_20070914,RSAFS_20071012,RSAFS_20071114,RSAFS_20071213,RSAFS_20080115,RSAFS_20080213,RSAFS_20080313,RSAFS_20080414,RSAFS_20080430,RSAFS_20080513,RSAFS_20080612,RSAFS_20080715,RSAFS_20080813,RSAFS_20080912,RSAFS_20081015,RSAFS_20081114,RSAFS_20081212,RSAFS_20090114,RSAFS_20090212,RSAFS_20090312,RSAFS_20090414,RSAFS_20090430,RSAFS_20090513,RSAFS_20090611,RSAFS_20090714,RSAFS_20090813,RSAFS_20090915,RSAFS_20091014,RSAFS_20091116,RSAFS_20091211,RSAFS_20100114,RSAFS_20100212,RSAFS_20100312,RSAFS_20100414,RSAFS_20100430,RSAFS_20100514,RSAFS_20100611,RSAFS_20100714,RSAFS_20100813,RSAFS_20100914,RSAFS_20101015,RSAFS_20101115,RSAFS_20101214,RSAFS_20110114,RSAFS_20110215,RSAFS_20110311,RSAFS_20110413,RSAFS_20110429,RSAFS_20110512,RSAFS_20110614,RSAFS_20110714,RSAFS_20110812,RSAFS_20110914,RSAFS_20111014,RSAFS_20111115,RSAFS_20111213,RSAFS_20120112,RSAFS_20120214,RSAFS_20120313,RSAFS_20120416,RSAFS_20120430,RSAFS_20120515,RSAFS_20120613,RSAFS_20120716,RSAFS_20120814,RSAFS_20120914,RSAFS_20121015,RSAFS_20121114,RSAFS_20121213,RSAFS_20130115,RSAFS_20130213,RSAFS_20130313,RSAFS_20130412,RSAFS_20130513,RSAFS_20130531,RSAFS_20130613,RSAFS_20130715,RSAFS_20130813,RSAFS_20130913,RSAFS_20131029,RSAFS_20131120,RSAFS_20131212,RSAFS_20140114,RSAFS_20140213,RSAFS_20140313,RSAFS_20140414,RSAFS_20140513,RSAFS_20140612,RSAFS_20140715,RSAFS_20140813,RSAFS_20140912,RSAFS_20141015,RSAFS_20141114,RSAFS_20141211,RSAFS_20150114,RSAFS_20150212,RSAFS_20150312,RSAFS_20150414,RSAFS_20150513,RSAFS_20150611,RSAFS_20150714,RSAFS_20150813,RSAFS_20150915,RSAFS_20151014,RSAFS_20151113,RSAFS_20151211,RSAFS_20160115,RSAFS_20160212,RSAFS_20160315,RSAFS_20160413,RSAFS_20160513,RSAFS_20160614,RSAFS_20160715,RSAFS_20160812,RSAFS_20160915,RSAFS_20161014,RSAFS_20161115,RSAFS_20161214,RSAFS_20170113,RSAFS_20170215,RSAFS_20170315,RSAFS_20170414,RSAFS_20170512,RSAFS_20170614,RSAFS_20170714,RSAFS_20170815,RSAFS_20170915,RSAFS_20171013,RSAFS_20171115,RSAFS_20171214,RSAFS_20180112,RSAFS_20180214,RSAFS_20180314,RSAFS_20180416,RSAFS_20180515,RSAFS_20180525,RSAFS_20180614,RSAFS_20180716,RSAFS_20180815,RSAFS_20180914,RSAFS_20181015,RSAFS_20181115,RSAFS_20181214,RSAFS_20190214,RSAFS_20190311,RSAFS_20190401,RSAFS_20190418,RSAFS_20190515,RSAFS_20190614,RSAFS_20190716,RSAFS_20190815,RSAFS_20190913,RSAFS_20191016,RSAFS_20191115,RSAFS_20191213,RSAFS_20200116,RSAFS_20200214,RSAFS_20200317,RSAFS_20200415,RSAFS_20200515,RSAFS_20200616,RSAFS_20200716,RSAFS_20200814,RSAFS_20200916,RSAFS_20201016,RSAFS_20201117,RSAFS_20201216,RSAFS_20210115,RSAFS_20210217,RSAFS_20210316,RSAFS_20210415,RSAFS_20210426,RSAFS_20210514,RSAFS_20210615,RSAFS_20210716,RSAFS_20210817,RSAFS_20210916,RSAFS_20211015,RSAFS_20211116,RSAFS_20211215,RSAFS_20220114,RSAFS_20220216,RSAFS_20220316,RSAFS_20220414,RSAFS_20220425,RSAFS_20220517,RSAFS_20220615,RSAFS_20220715,RSAFS_20220817,RSAFS_20220915,RSAFS_20221014,RSAFS_20221116,RSAFS_20221215,RSAFS_20230118,RSAFS_20230215,RSAFS_20230315,RSAFS_20230414,RSAFS_20230424,RSAFS_20230516,RSAFS_20230615,RSAFS_20230718,RSAFS_20230815,RSAFS_20230914,RSAFS_20231017,RSAFS_20231115,RSAFS_20231214,RSAFS_20240117,RSAFS_20240215,RSAFS_20240314,RSAFS_20240415,RSAFS_20240423,RSAFS_20240515,RSAFS_20240618,RSAFS_20240716,RSAFS_20240815,RSAFS_20240917,RSAFS_20241017,RSAFS_20241115,RSAFS_20241217,RSAFS_20250116,RSAFS_20250214,RSAFS_20250317,RSAFS_20250416,RSAFS_20250425,RSAFS_20250515,RSAFS_20250617,RSAFS_20250717,RSAFS_20250815,RSAFS_20250916,RSAFS_20251125,RSAFS_20251216,RSAFS_20260114,RSAFS_20260210,RSAFS_20260306,RSAFS_20260401,RSAFS_20260421
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526057,526889,526862,526862,526862,526862,526862,526862,524547,524547,524547,524547,524058,524477,524477,524477,524477,524477,524477,524477,521833,521833,521833,521833,521833,521833,521833,521833,521833,521833,521833,521833,521833,521158,521158,521158,521158,521158,521158,521158,521158,521158,521158,521158,521158,521158,521011,521011,521011,521011,521011,521011,521011,521011,521011,521011,521011,521011,521011,521348.0,521348.0,521348.0,521348.0,521348.0,521348.0,521348.0,521348.0,521348.0,521348.0,521348.0,521348.0,521348.0,512561.0,512561.0,512561.0,512561.0,512561.0,512561.0,512561.0,512561.0,512561.0,512561.0,512561.0,512561.0,512561.0
2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525560,525157,524651,524651,524651,524651,524651,522261,522261,522261,522261,522261,521335,521030,521030,521030,521030,521030,521030,518605,518605,518605,518605,518605,518605,518605,518605,518605,518605,518605,518605,518605,517755,517755,517755,517755,517755,517755,517755,517755,517755,517755,517755,517755,517755,518121,518121,518121,518121,518121,518121,518121,518121,518121,518121,518121,518121,518121,518188.0,518188.0,518188.0,518188.0,518188.0,518188.0,518188.0,518188.0,518188.0,518188.0,518188.0,518188.0,518188.0,509282.0,509282.0,509282.0,509282.0,509282.0,509282.0,509282.0,509282.0,509282.0,509282.0,509282.0,509282.0,509282.0
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526540,526991,526420,526420,526420,526420,524853,524853,524853,524853,524853,524853,523587,523718,523718,523718,523718,523718,521114,521114,521114,521114,521114,521114,521114,521114,521114,521114,521114,521114,521114,519519,519519,519519,519519,519519,519519,519519,519519,519519,519519,519519,519519,519519,519530,519530,519530,519530,519530,519530,519530,519530,519530,519530,519530,519530,519530,519795.0,519795.0,519795.0,519795.0,519795.0,519795.0,519795.0,519795.0,519795.0,519795.0,519795.0,519795.0,519795.0,510648.0,510648.0,510648.0,510648.0,510648.0,510648.0,510648.0,510648.0,510648.0,510648.0,510648.0,510648.0,510648.0
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527994,527841,527518,527518,527518,525014,525014,525014,525014,525014,525014,525014,524997,525327,525327,525327,525327,522805,522805,522805,522805,522805,522805,522805,522805,522805,522805,522805,522805,522805,521774,521774,521774,521774,521774,521774,521774,521774,521774,521774,521774,521774,521774,523313,523313,523313,523313,523313,523313,523313,523313,523313,523313,523313,523313,523313,523120.0,523120.0,523120.0,523120.0,523120.0,523120.0,523120.0,523120.0,523120.0,523120.0,523120.0,523120.0,523120.0,514215.0,514215.0,514215.0,514215.0,514215.0,514215.0,514215.0,514215.0,514215.0,514215.0,514215.0,514215.0,514215.0
2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529606,528367,527646,527646,525467,525467,525467,525467,525467,525467,525467,525467,525657,526355,526355,526355,523862,523862,523862,523862,523862,523862,523862,523862,523862,523862,523862,523862,523862,525903,525903,525903,525903,525903,525903,525903,525903,525903,525903,525903,525903,525903,525405,525405,525405,525405,525405,525405,525405,525405,525405,525405,525405,525405,525405,524954.0,524954.0,524954.0,524954.0,524954.0,524954.0,524954.0,524954.0,524954.0,524954.0,524954.0,524954.0,524954.0,515866.0,515866.0,515866.0,515866.0,515866.0,515866.0,515866.0,515866.0,515866.0,515866.0,515866.0,515866.0,515866.0
2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529766,530930,531643,529616,529616,529616,529616,529616,529616,529616,529616,529616,528892,528822,528822,526930,526930,526930,526930,526930,526930,526930,526930,526930,526930,526930,526930,526930,524063,524063,524063,524063,524063,524063,524063,524063,524063,524063,524063,524063,524063,524991,524991,524991,524991,524991,524991,524991,524991,524991,524991,524991,524991,524991,525411.0,525411.0,525411.0,525411.0,525411.0,525411.0,525411.0,525411.0,525411.0,525411.0,525411.0,525411.0,525411.0,515119.0,515119.0,515119.0,515119.0,515119.0,515119.0,515119.0,515119.0,515119.0,515119.0,515119.0,515119.0,515119.0
2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528113,529262,527273,527273,527273,527273,527273,527273,527273,527273,527273,527273,528541,528541,525810,525810,525810,525810,525810,525810,525810,525810,525810,525810,525810,525810,525810,526174,526174,526174,526174,526174,526174,526174,526174,526174,526174,526174,526174,526174,525359,525359,525359,525359,525359,525359,525359,525359,525359,525359,525359,525359,525359,525380.0,525380.0,525380.0,525380.0,525380.0,525380.0,525380.0,525380.0,525380.0,525380.0,525380.0,525380.0,525380.0,515330.0,515330.0,515330.0,515330.0,515330.0,515330.0,515330.0,515330.0,515330.0,515330.0,515330.0,515330.0,515330.0
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483066,483476,483949,483949,483949,483949,483949,483949,483949,483949,483949,483949,484724,480593,480407,480407,480407,480407,480407,480407,480407,480407,480407,480407,480407,480407,480150,480150,480150,480150,480150,480150,480150,480150,480150,480150,480150,480150,480150,478099,478099,478099,478099,478099,478099,478099,478099,478099,478099,478099,478099,478099,477676.0,477676.0,477676.0,477676.0,477676.0,477676.0,477676.0,477676.0,477676.0,477676.0,477676.0,477676.0,477676.0,468324.0,468324.0,468324.0,468324.0,468324.0,468324.0,468324.0,468324.0,468324.0,468324.0,468324.0,468324.0,468324.0
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403946,412576,412766,412766,412766,412766,412766,412766,412766,412766,412766,412766,410120,409942,409819,409819,409819,409819,409819,409819,409819,409819,409819,409819,409819,407025,407025,407025,407025,407025,407025,407025,407025,407025,407025,407025,407025,407025,408187,408187,408187,408187,408187,408187,408187,408187,408187,408187,408187,408187,408187,408312.0,408312.0,408312.0,408312.0,408312.0,408312.0,408312.0,408312.0,408312.0,408312.0,408312.0,408312.0,408312.0,401028.0,401028.0,401028.0,401028.0,401028.0,401028.0,401028.0,401028.0,401028.0,401028.0,401028.0,401028.0,401028.0
2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485545,487708,488218,488218,488218,488218,488218,488218,488218,488218,488218,484339,484339,483980,484295,484295,484295,484295,484295,484295,484295,484295,484295,484295,483066,483066,483066,483066,483066,483066,483066,483066,483066,483066,483066,483066,483066,485791,485791,485791,485791,485791,485791,485791,485791,485791,485791,485791,485791,485791,484978.0,484978.0,484978.0,484978.0,484978.0,484978.0,484978.0,484978.0,484978.0,484978.0,484978.0,484978.0,484978.0,478449.0,478449.0,478449.0,478449.0,478449.0,478449.0,478449.0,478449.0,478449.0,478449.0,478449.0,478449.0,478449.0
2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524306,529396,529962,529962,529962,529962,529962,529962,529962,529962,526860,526860,526860,526659,526187,526187,526187,526187,526187,526187,526187,526187,526187,525093,525093,525093,525093,525093,525093,525093,525093,525093,525093,525093,525093,525093,527459,527459,527459,527459,527459,527459,527459,527459,527459,527459,527459,527459,527459,526970.0,526970.0,526970.0,526970.0,526970.0,526970.0,526970.0,526970.0,526970.0,526970.0,526970.0,526970.0,526970.0,518038.0,518038.0,518038.0,518038.0,518038.0,518038.0,518038.0,518038.0,518038.0,518038.0,518038.0,518038.0,518038.0
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535982,534558,535923,535923,535923,535923,535923,535923,535923,534295,534295,534295,534295,533522,533517,533517,533517,533517,533517,533517,533517,533517,536087,536087,536087,536087,536087,536087,536087,536087,536087,536087,536087,536087,536087,535844,535844,535844,535844,535844,535844,535844,535844,535844,535844,535844,535844,535844,535644.0,535644.0,535644.0,535644.0,535644.0,535644.0,535644.0,535644.0,535644.0,535644.0,535644.0,535644.0,535644.0,526304.0,526304.0,526304.0,526304.0,526304.0,526304.0,526304.0,526304.0,526304.0,526304.0,526304.0,526304.0,526304.0
2020-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537526,538979,543404,543404,543404,543404,543404,543404,538646,538646,538646,538646,538646,537720,537980,537980,537980,537980,537980,537980,537980,540078,540078,540078,540078,540078,540078,540078,540078,540078,540078,540078,540078,540078,541193,541193,541193,541193,541193,541193,541193,541193,541193,541193,541193,541193,541193,540423.0,540423.0,540423.0,540423.0,540423.0,540423.0,540423.0,540423.0,540423.0,540423.0,540423.0,540423.0,540423.0,530735.0,530735.0,530735.0,530735.0,530735.0,530735.0,530735.0,530735.0,530735.0,530735.0,530735.0,530735.0,530735.0
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549256,551934,552767,552767,552767,552767,552767,549528,549528,549528,549528,549528,549528,548856,549211,549211,549211,549211,549211,549211,551871,551871,551871,551871,551871,551871,551871,551871,551871,551871,551871,551871,551871,551970,551970,551970,551970,551970,551970,551970,551970,551970,551970,551970,551970,551970,551131.0,551131.0,551131.0,551131.0,551131.0,551131.0,551131.0,551131.0,551131.0,551131.0,551131.0,551131.0,551131.0,541302.0,541302.0,541302.0,541302.0,541302.0,541302.0,541302.0,541302.0,541302.0,541302.0,541302.0,541302.0,541302.0
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553329,552484,552193,552193,552193,552193,550038,550038,550038,550038,550038,550038,550038,548676,548930,548930,548930,548930,548930,550049,550049,550049,550049,550049,550049,550049,550049,550049,550049,550049,550049,550049,549765,549765,549765,549765,549765,549765,549765,549765,549765,549765,549765,549765,549765,549271.0,549271.0,549271.0,549271.0,549271.0,549271.0,549271.0,549271.0,549271.0,549271.0,549271.0,549271.0,549271.0,539114.0,539114.0,539114.0,539114.0,539114.0,539114.0,539114.0,539114.0,539114.0,539114.0,539114.0,539114.0,539114.0
2020-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546504,544641,545248,545248,545248,542583,542583,542583,542583,542583,542583,542583,542583,541247,540495,540495,540495,540495,543834,543834,543834,543834,543834,543834,543834,543834,543834,543834,543834,543834,543834,544839,544839,544839,544839,544839,544839,544839,544839,544839,544839,544839,544839,544839,544421.0,544421.0,544421.0,544421.0,544421.0,544421.0,544421.0,544421.0,544421.0,544421.0,544421.0,544421.0,544421.0,533941.0,533941.0,533941.0,533941.0,533941.0,533941.0,533941.0,533941.0,533941.0,533941.0,533941.0,533941.0,533941.0
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540915,539670,538338,538338,535972,535972,535972,535972,535972,535972,535972,535972,535972,535985,536629,536629,536629,542942,542942,542942,542942,542942,542942,542942,542942,542942,542942,542942,542942,542942,550198,550198,550198,550198,550198,550198,550198,550198,550198,550198,550198,550198,550198,549300.0,549300.0,549300.0,549300.0,549300.0,549300.0,549300.0,549300.0,549300.0,549300.0,549300.0,549300.0,549300.0,538548.0,538548.0,538548.0,538548.0,538548.0,538548.0,538548.0,538548.0,538548.0,538548.0,538548.0,538548.0,538548.0
2021-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568215,579123,579552,576466,576466,576466,576466,576466,576466,576466,576466,576466,576466,575245,575520,575520,572822,572822,572822,572822,572822,572822,572822,572822,572822,572822,572822,572822,572822,569309,569309,569309,569309,569309,569309,569309,569309,569309,569309,569309,569309,569309,570510.0,570510.0,570510.0,570510.0,570510.0,570510.0,570510.0,570510.0,570510.0,570510.0,570510.0,570510.0,570510.0,559230.0,559230.0,559230.0,559230.0,559230.0,559230.0,559230.0,559230.0,559230.0,559230.0,559230.0,559230.0,559230.0
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561685,563733,559893,559970,559970,559970,559970,559970,559970,559970,559970,559970,559970,559554,560506,562686,562686,562686,562686,562686,562686,562686,562686,562686,562686,562686,562686,562686,554929,554929,554929,554929,554929,554929,554929,554929,554929,554929,554929,554929,554929,555489.0,555489.0,555489.0,555489.0,555489.0,555489.0,555489.0,555489.0,555489.0,555489.0,555489.0,555489.0,555489.0,544891.0,544891.0,544891.0,544891.0,544891.0,544891.0,544891.0,544891.0,544891.0,544891.0,544891.0,544891.0,544891.0
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619105,614449,619787,623119,623119,623119,623119,623119,623119,623119,623119,623119,623119,622897,626327,625731,625731,625731,625731,625731,625731,625731,625731,625731,625731,625731,625731,615573,615573,615573,615573,615573,615573,615573,615573,615573,615573,615573,615573,615573,616348.0,616348.0,616348.0,616348.0,616348.0,616348.0,616348.0,616348.0,616348.0,616348.0,616348.0,616348.0,616348.0,603581.0,603581.0,603581.0,603581.0,603581.0,603581.0,603581.0,603581.0,603581.0,603581.0,603581.0,603581.0,603581.0
