date,RSXFS_20010613,RSXFS_20010713,RSXFS_20010814,RSXFS_20010914,RSXFS_20011012,RSXFS_20011114,RSXFS_20011213,RSXFS_20020115,RSXFS_20020213,RSXFS_20020313,RSXFS_20020412,RSXFS_20020503,RSXFS_20020514,RSXFS_20020613,RSXFS_20020712,RSXFS_20020813,RSXFS_20020913,RSXFS_20021011,RSXFS_20021114,RSXFS_20021212,RSXFS_20030114,RSXFS_20030213,RSXFS_20030313,RSXFS_20030411,RSXFS_20030430,RSXFS_20030514,RSXFS_20030612,RSXFS_20030715,RSXFS_20030813,RSXFS_20030912,RSXFS_20031015,RSXFS_20031114,RSXFS_20031211,RSXFS_20040115,RSXFS_20040212,RSXFS_20040311,RSXFS_20040330,RSXFS_20040402,RSXFS_20040413,RSXFS_20040513,RSXFS_20040614,RSXFS_20040714,RSXFS_20040812,RSXFS_20040914,RSXFS_20041015,RSXFS_20041112,RSXFS_20041213,RSXFS_20050113,RSXFS_20050215,RSXFS_20050315,RSXFS_20050331,RSXFS_20050413,RSXFS_20050512,RSXFS_20050614,RSXFS_20050714,RSXFS_20050811,RSXFS_20050914,RSXFS_20051014,RSXFS_20051115,RSXFS_20051213,RSXFS_20060113,RSXFS_20060214,RSXFS_20060314,RSXFS_20060330,RSXFS_20060413,RSXFS_20060511,RSXFS_20060613,RSXFS_20060714,RSXFS_20060811,RSXFS_20060914,RSXFS_20061013,RSXFS_20061114,RSXFS_20061130,RSXFS_20061213,RSXFS_20070112,RSXFS_20070214,RSXFS_20070313,RSXFS_20070329,RSXFS_20070416,RSXFS_20070511,RSXFS_20070613,RSXFS_20070713,RSXFS_20070813,RSXFS_20070914,RSXFS_20071012,RSXFS_20071114,RSXFS_20071213,RSXFS_20080115,RSXFS_20080213,RSXFS_20080313,RSXFS_20080414,RSXFS_20080430,RSXFS_20080513,RSXFS_20080612,RSXFS_20080715,RSXFS_20080813,RSXFS_20080912,RSXFS_20081015,RSXFS_20081114,RSXFS_20081212,RSXFS_20090114,RSXFS_20090212,RSXFS_20090312,RSXFS_20090414,RSXFS_20090430,RSXFS_20090513,RSXFS_20090611,RSXFS_20090714,RSXFS_20090813,RSXFS_20090915,RSXFS_20091014,RSXFS_20091116,RSXFS_20091211,RSXFS_20100114,RSXFS_20100212,RSXFS_20100312,RSXFS_20100414,RSXFS_20100430,RSXFS_20100514,RSXFS_20100611,RSXFS_20100714,RSXFS_20100813,RSXFS_20100914,RSXFS_20101015,RSXFS_20101115,RSXFS_20101214,RSXFS_20110114,RSXFS_20110215,RSXFS_20110311,RSXFS_20110413,RSXFS_20110429,RSXFS_20110512,RSXFS_20110614,RSXFS_20110714,RSXFS_20110812,RSXFS_20110914,RSXFS_20111014,RSXFS_20111115,RSXFS_20111213,RSXFS_20120112,RSXFS_20120214,RSXFS_20120313,RSXFS_20120416,RSXFS_20120430,RSXFS_20120515,RSXFS_20120613,RSXFS_20120716,RSXFS_20120814,RSXFS_20120914,RSXFS_20121015,RSXFS_20121114,RSXFS_20121213,RSXFS_20130115,RSXFS_20130213,RSXFS_20130313,RSXFS_20130412,RSXFS_20130513,RSXFS_20130531,RSXFS_20130613,RSXFS_20130715,RSXFS_20130813,RSXFS_20130913,RSXFS_20131029,RSXFS_20131120,RSXFS_20131212,RSXFS_20140114,RSXFS_20140213,RSXFS_20140313,RSXFS_20140414,RSXFS_20140513,RSXFS_20140612,RSXFS_20140715,RSXFS_20140813,RSXFS_20140912,RSXFS_20141015,RSXFS_20141114,RSXFS_20141211,RSXFS_20150114,RSXFS_20150212,RSXFS_20150312,RSXFS_20150414,RSXFS_20150513,RSXFS_20150611,RSXFS_20150714,RSXFS_20150813,RSXFS_20150915,RSXFS_20151014,RSXFS_20151113,RSXFS_20151211,RSXFS_20160115,RSXFS_20160212,RSXFS_20160315,RSXFS_20160413,RSXFS_20160513,RSXFS_20160614,RSXFS_20160715,RSXFS_20160812,RSXFS_20160915,RSXFS_20161014,RSXFS_20161115,RSXFS_20161214,RSXFS_20170113,RSXFS_20170215,RSXFS_20170315,RSXFS_20170414,RSXFS_20170512,RSXFS_20170614,RSXFS_20170714,RSXFS_20170815,RSXFS_20170915,RSXFS_20171013,RSXFS_20171115,RSXFS_20171214,RSXFS_20180112,RSXFS_20180214,RSXFS_20180314,RSXFS_20180416,RSXFS_20180515,RSXFS_20180525,RSXFS_20180614,RSXFS_20180716,RSXFS_20180815,RSXFS_20180914,RSXFS_20181015,RSXFS_20181115,RSXFS_20181214,RSXFS_20190214,RSXFS_20190311,RSXFS_20190401,RSXFS_20190418,RSXFS_20190515,RSXFS_20190614,RSXFS_20190716,RSXFS_20190815,RSXFS_20190913,RSXFS_20191016,RSXFS_20191115,RSXFS_20191213,RSXFS_20200116,RSXFS_20200214,RSXFS_20200317,RSXFS_20200415,RSXFS_20200515,RSXFS_20200616,RSXFS_20200716,RSXFS_20200814,RSXFS_20200916,RSXFS_20201016,RSXFS_20201117,RSXFS_20201216,RSXFS_20210115,RSXFS_20210217,RSXFS_20210316,RSXFS_20210415,RSXFS_20210426,RSXFS_20210514,RSXFS_20210615,RSXFS_20210716,RSXFS_20210817,RSXFS_20210916,RSXFS_20211015,RSXFS_20211116,RSXFS_20211215,RSXFS_20220114,RSXFS_20220216,RSXFS_20220316,RSXFS_20220414,RSXFS_20220425,RSXFS_20220517,RSXFS_20220615,RSXFS_20220715,RSXFS_20220817,RSXFS_20220915,RSXFS_20221014,RSXFS_20221116,RSXFS_20221215,RSXFS_20230118,RSXFS_20230215,RSXFS_20230315,RSXFS_20230414,RSXFS_20230424,RSXFS_20230516,RSXFS_20230615,RSXFS_20230718,RSXFS_20230815,RSXFS_20230914,RSXFS_20231017,RSXFS_20231115,RSXFS_20231214,RSXFS_20240117,RSXFS_20240215,RSXFS_20240314,RSXFS_20240415,RSXFS_20240423,RSXFS_20240515,RSXFS_20240618,RSXFS_20240716,RSXFS_20240815,RSXFS_20240917,RSXFS_20241017,RSXFS_20241115,RSXFS_20241217,RSXFS_20250116,RSXFS_20250214,RSXFS_20250317,RSXFS_20250416,RSXFS_20250425,RSXFS_20250515,RSXFS_20250617,RSXFS_20250717,RSXFS_20250815,RSXFS_20250916,RSXFS_20251125,RSXFS_20251216,RSXFS_20260114,RSXFS_20260210,RSXFS_20260306,RSXFS_20260401,RSXFS_20260421
2012-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367639,368546,368960,368960,368960,368960,368379,368379,368379,368379,368379,368379,368379,367969,368482,368482,368482,368482,367836,367836,367836,367836,367836,367836,367836,367836,367836,367836,367836,367836,363393,363393,363393,363393,363393,363393,363393,363393,363393,363393,363393,363393,362976,362976,362976,362976,362976,362976,362976,362976,362976,362976,362976,362976,362959,362959,362959,362959,362959,362959,362959,362959,362959,362959,362959,362959,362959,363069,363069,363069,363069,363069,363069,363069,363069,363069,363069,363069,363069,363069,363069,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,363013,362876,362876,362876,362876,362876,362876,362876,362876,362876,362876,362876,362876,362876,362866,362866,362866,362866,362866,362866,362866,362866,362866,362866,362866,362866,362866,362746,362746,362746,362746,362746,362746,362746,362746,362746,362746,362746,362746,362746,362788.0,362788.0,362788.0,362788.0,362788.0,362788.0,362788.0,362788.0,362788.0,362788.0,362788.0,362788.0,362788.0,356158.0,356158.0,356158.0,356158.0,356158.0,356158.0,356158.0,356158.0,356158.0,356158.0,356158.0,356158.0,356158.0
2012-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370115,370388,370413,370413,370413,368935,368935,368935,368935,368935,368935,368935,368935,369390,369068,369068,369068,368813,368813,368813,368813,368813,368813,368813,368813,368813,368813,368813,368813,365669,365669,365669,365669,365669,365669,365669,365669,365669,365669,365669,365669,364795,364795,364795,364795,364795,364795,364795,364795,364795,364795,364795,364795,364585,364585,364585,364585,364585,364585,364585,364585,364585,364585,364585,364585,364585,364312,364312,364312,364312,364312,364312,364312,364312,364312,364312,364312,364312,364312,364312,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364299,364488,364488,364488,364488,364488,364488,364488,364488,364488,364488,364488,364488,364488,364443,364443,364443,364443,364443,364443,364443,364443,364443,364443,364443,364443,364443,364220,364220,364220,364220,364220,364220,364220,364220,364220,364220,364220,364220,364220,364127.0,364127.0,364127.0,364127.0,364127.0,364127.0,364127.0,364127.0,364127.0,364127.0,364127.0,364127.0,364127.0,357519.0,357519.0,357519.0,357519.0,357519.0,357519.0,357519.0,357519.0,357519.0,357519.0,357519.0,357519.0,357519.0
2013-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370917,371623,370367,370367,369684,369684,369684,369684,369684,369684,369684,369684,369684,371475,372245,372245,371652,371652,371652,371652,371652,371652,371652,371652,371652,371652,371652,371652,367676,367676,367676,367676,367676,367676,367676,367676,367676,367676,367676,367676,367271,367271,367271,367271,367271,367271,367271,367271,367271,367271,367271,367271,367229,367229,367229,367229,367229,367229,367229,367229,367229,367229,367229,367229,367229,367279,367279,367279,367279,367279,367279,367279,367279,367279,367279,367279,367279,367279,367279,367136,367136,367136,367136,367136,367136,367136,367136,367136,367136,367100,367100,367100,367100,367100,367100,367100,367100,367100,367100,367100,367100,367009,367009,367009,367009,367009,367009,367009,367009,367009,367009,367009,367009,367009,367277,367277,367277,367277,367277,367277,367277,367277,367277,367277,367277,367277,367277,366868,366868,366868,366868,366868,366868,366868,366868,366868,366868,366868,366868,366868,366967.0,366967.0,366967.0,366967.0,366967.0,366967.0,366967.0,366967.0,366967.0,366967.0,366967.0,366967.0,366967.0,360257.0,360257.0,360257.0,360257.0,360257.0,360257.0,360257.0,360257.0,360257.0,360257.0,360257.0,360257.0,360257.0
2013-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376334,374888,375326,374263,374263,374263,374263,374263,374263,374263,374263,374263,374263,375610,376273,376100,376100,376100,376100,376100,376100,376100,376100,376100,376100,376100,376100,372573,372573,372573,372573,372573,372573,372573,372573,372573,372573,372573,372573,372037,372037,372037,372037,372037,372037,372037,372037,372037,372037,372037,372037,371742,371742,371742,371742,371742,371742,371742,371742,371742,371742,371742,371742,371742,372113,372113,372113,372113,372113,372113,372113,372113,372113,372113,372113,372113,372113,372113,372356,372356,372356,372356,372356,372356,372356,372356,372356,372356,372389,372389,372389,372389,372389,372389,372389,372389,372389,372389,372389,372389,372291,372291,372291,372291,372291,372291,372291,372291,372291,372291,372291,372291,372291,372515,372515,372515,372515,372515,372515,372515,372515,372515,372515,372515,372515,372515,372191,372191,372191,372191,372191,372191,372191,372191,372191,372191,372191,372191,372191,372138.0,372138.0,372138.0,372138.0,372138.0,372138.0,372138.0,372138.0,372138.0,372138.0,372138.0,372138.0,372138.0,365227.0,365227.0,365227.0,365227.0,365227.0,365227.0,365227.0,365227.0,365227.0,365227.0,365227.0,365227.0,365227.0
2013-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372733,373179,372736,372591,372591,372591,372591,372591,372591,372591,372591,372591,372591,372641,372333,372333,372333,372333,372333,372333,372333,372333,372333,372333,372333,372333,369575,369575,369575,369575,369575,369575,369575,369575,369575,369575,369575,369575,367505,367505,367505,367505,367505,367505,367505,367505,367505,367505,367505,367505,368806,368806,368806,368806,368806,368806,368806,368806,368806,368806,368806,368806,368806,369007,369007,369007,369007,369007,369007,369007,369007,369007,369007,369007,369007,369007,369007,369184,369184,369184,369184,369184,369184,369184,369184,369184,369184,369175,369175,369175,369175,369175,369175,369175,369175,369175,369175,369175,369175,369081,369081,369081,369081,369081,369081,369081,369081,369081,369081,369081,369081,369081,369062,369062,369062,369062,369062,369062,369062,369062,369062,369062,369062,369062,369062,369051,369051,369051,369051,369051,369051,369051,369051,369051,369051,369051,369051,369051,368962.0,368962.0,368962.0,368962.0,368962.0,368962.0,368962.0,368962.0,368962.0,368962.0,368962.0,368962.0,368962.0,362148.0,362148.0,362148.0,362148.0,362148.0,362148.0,362148.0,362148.0,362148.0,362148.0,362148.0,362148.0,362148.0
2013-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373173,373114,372716,372874,372874,372874,372874,372874,372874,372874,372874,372874,372874,372628,372251,372251,372251,372251,372251,372251,372251,372251,372251,372251,372251,368614,368614,368614,368614,368614,368614,368614,368614,368614,368614,368614,368614,368766,368766,368766,368766,368766,368766,368766,368766,368766,368766,368766,368766,367944,367944,367944,367944,367944,367944,367944,367944,367944,367944,367944,367944,367944,367642,367642,367642,367642,367642,367642,367642,367642,367642,367642,367642,367642,367642,367642,367498,367498,367498,367498,367498,367498,367498,367498,367498,367498,367557,367557,367557,367557,367557,367557,367557,367557,367557,367557,367557,367557,367514,367514,367514,367514,367514,367514,367514,367514,367514,367514,367514,367514,367514,367290,367290,367290,367290,367290,367290,367290,367290,367290,367290,367290,367290,367290,367123,367123,367123,367123,367123,367123,367123,367123,367123,367123,367123,367123,367123,367040.0,367040.0,367040.0,367040.0,367040.0,367040.0,367040.0,367040.0,367040.0,367040.0,367040.0,367040.0,367040.0,360499.0,360499.0,360499.0,360499.0,360499.0,360499.0,360499.0,360499.0,360499.0,360499.0,360499.0,360499.0,360499.0
2013-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375219,375401,375249,375249,375249,375249,375249,375249,375249,375249,375249,375525,375127,374961,374961,374961,374961,374961,374961,374961,374961,374961,374961,370671,370671,370671,370671,370671,370671,370671,370671,370671,370671,370671,370671,369455,369455,369455,369455,369455,369455,369455,369455,369455,369455,369455,369455,369297,369297,369297,369297,369297,369297,369297,369297,369297,369297,369297,369297,369297,369373,369373,369373,369373,369373,369373,369373,369373,369373,369373,369373,369373,369373,369373,369367,369367,369367,369367,369367,369367,369367,369367,369367,369367,369337,369337,369337,369337,369337,369337,369337,369337,369337,369337,369337,369337,369493,369493,369493,369493,369493,369493,369493,369493,369493,369493,369493,369493,369493,369648,369648,369648,369648,369648,369648,369648,369648,369648,369648,369648,369648,369648,369516,369516,369516,369516,369516,369516,369516,369516,369516,369516,369516,369516,369516,369500.0,369500.0,369500.0,369500.0,369500.0,369500.0,369500.0,369500.0,369500.0,369500.0,369500.0,369500.0,369500.0,362842.0,362842.0,362842.0,362842.0,362842.0,362842.0,362842.0,362842.0,362842.0,362842.0,362842.0,362842.0,362842.0
2013-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377543,378090,378363,378363,378363,378363,378363,378363,378363,378363,377837,377837,377585,377424,377424,377424,377424,377424,377424,377424,377424,377424,372894,372894,372894,372894,372894,372894,372894,372894,372894,372894,372894,372894,371446,371446,371446,371446,371446,371446,371446,371446,371446,371446,371446,371446,371097,371097,371097,371097,371097,371097,371097,371097,371097,371097,371097,371097,371097,371011,371011,371011,371011,371011,371011,371011,371011,371011,371011,371011,371011,371011,371011,370842,370842,370842,370842,370842,370842,370842,370842,370842,370842,370962,370962,370962,370962,370962,370962,370962,370962,370962,370962,370962,370962,371041,371041,371041,371041,371041,371041,371041,371041,371041,371041,371041,371041,371041,370847,370847,370847,370847,370847,370847,370847,370847,370847,370847,370847,370847,370847,370732,370732,370732,370732,370732,370732,370732,370732,370732,370732,370732,370732,370732,370730.0,370730.0,370730.0,370730.0,370730.0,370730.0,370730.0,370730.0,370730.0,370730.0,370730.0,370730.0,370730.0,364181.0,364181.0,364181.0,364181.0,364181.0,364181.0,364181.0,364181.0,364181.0,364181.0,364181.0,364181.0,364181.0
2013-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378652,379937,379764,379764,379764,379764,379764,379764,379764,379211,379211,379211,379684,379482,379482,379482,379482,379482,379482,379482,379482,374280,374280,374280,374280,374280,374280,374280,374280,374280,374280,374280,374280,373075,373075,373075,373075,373075,373075,373075,373075,373075,373075,373075,373075,373235,373235,373235,373235,373235,373235,373235,373235,373235,373235,373235,373235,373235,373473,373473,373473,373473,373473,373473,373473,373473,373473,373473,373473,373473,373473,373473,373506,373506,373506,373506,373506,373506,373506,373506,373506,373506,373426,373426,373426,373426,373426,373426,373426,373426,373426,373426,373426,373426,373554,373554,373554,373554,373554,373554,373554,373554,373554,373554,373554,373554,373554,373447,373447,373447,373447,373447,373447,373447,373447,373447,373447,373447,373447,373447,373185,373185,373185,373185,373185,373185,373185,373185,373185,373185,373185,373185,373185,373090.0,373090.0,373090.0,373090.0,373090.0,373090.0,373090.0,373090.0,373090.0,373090.0,373090.0,373090.0,373090.0,366243.0,366243.0,366243.0,366243.0,366243.0,366243.0,366243.0,366243.0,366243.0,366243.0,366243.0,366243.0,366243.0
2013-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380687,380423,380565,380565,380565,380565,380565,380565,379279,379279,379279,379279,378630,378223,378223,378223,378223,378223,378223,378223,372768,372768,372768,372768,372768,372768,372768,372768,372768,372768,372768,372768,372113,372113,372113,372113,372113,372113,372113,372113,372113,372113,372113,372113,372370,372370,372370,372370,372370,372370,372370,372370,372370,372370,372370,372370,372370,372409,372409,372409,372409,372409,372409,372409,372409,372409,372409,372409,372409,372409,372409,372534,372534,372534,372534,372534,372534,372534,372534,372534,372534,372414,372414,372414,372414,372414,372414,372414,372414,372414,372414,372414,372414,372489,372489,372489,372489,372489,372489,372489,372489,372489,372489,372489,372489,372489,372419,372419,372419,372419,372419,372419,372419,372419,372419,372419,372419,372419,372419,372208,372208,372208,372208,372208,372208,372208,372208,372208,372208,372208,372208,372208,372210.0,372210.0,372210.0,372210.0,372210.0,372210.0,372210.0,372210.0,372210.0,372210.0,372210.0,372210.0,372210.0,365543.0,365543.0,365543.0,365543.0,365543.0,365543.0,365543.0,365543.0,365543.0,365543.0,365543.0,365543.0,365543.0
2013-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379530,380490,380748,380748,380748,380748,380748,378837,378837,378837,378837,378837,379492,379428,379428,379428,379428,379428,379428,373610,373610,373610,373610,373610,373610,373610,373610,373610,373610,373610,373610,372451,372451,372451,372451,372451,372451,372451,372451,372451,372451,372451,372451,372188,372188,372188,372188,372188,372188,372188,372188,372188,372188,372188,372188,372188,372045,372045,372045,372045,372045,372045,372045,372045,372045,372045,372045,372045,372045,372045,372024,372024,372024,372024,372024,372024,372024,372024,372024,372024,372091,372091,372091,372091,372091,372091,372091,372091,372091,372091,372091,372091,372505,372505,372505,372505,372505,372505,372505,372505,372505,372505,372505,372505,372505,372515,372515,372515,372515,372515,372515,372515,372515,372515,372515,372515,372515,372515,372330,372330,372330,372330,372330,372330,372330,372330,372330,372330,372330,372330,372330,372302.0,372302.0,372302.0,372302.0,372302.0,372302.0,372302.0,372302.0,372302.0,372302.0,372302.0,372302.0,372302.0,365668.0,365668.0,365668.0,365668.0,365668.0,365668.0,365668.0,365668.0,365668.0,365668.0,365668.0,365668.0,365668.0
2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381782,382691,382229,382229,382229,382229,380842,380842,380842,380842,380842,380842,381262,381298,381298,381298,381298,381298,374196,374196,374196,374196,374196,374196,374196,374196,374196,374196,374196,374196,373768,373768,373768,373768,373768,373768,373768,373768,373768,373768,373768,373768,373677,373677,373677,373677,373677,373677,373677,373677,373677,373677,373677,373677,373677,373525,373525,373525,373525,373525,373525,373525,373525,373525,373525,373525,373525,373525,373525,373308,373308,373308,373308,373308,373308,373308,373308,373308,373308,373352,373352,373352,373352,373352,373352,373352,373352,373352,373352,373352,373352,373663,373663,373663,373663,373663,373663,373663,373663,373663,373663,373663,373663,373663,373492,373492,373492,373492,373492,373492,373492,373492,373492,373492,373492,373492,373492,373275,373275,373275,373275,373275,373275,373275,373275,373275,373275,373275,373275,373275,373253.0,373253.0,373253.0,373253.0,373253.0,373253.0,373253.0,373253.0,373253.0,373253.0,373253.0,373253.0,373253.0,366444.0,366444.0,366444.0,366444.0,366444.0,366444.0,366444.0,366444.0,366444.0,366444.0,366444.0,366444.0,366444.0
2013-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385027,383529,382807,382807,382807,381812,381812,381812,381812,381812,381812,381812,381129,380688,380688,380688,380688,374691,374691,374691,374691,374691,374691,374691,374691,374691,374691,374691,374691,374229,374229,374229,374229,374229,374229,374229,374229,374229,374229,374229,374229,374102,374102,374102,374102,374102,374102,374102,374102,374102,374102,374102,374102,374102,373995,373995,373995,373995,373995,373995,373995,373995,373995,373995,373995,373995,373995,373995,373969,373969,373969,373969,373969,373969,373969,373969,373969,373969,373819,373819,373819,373819,373819,373819,373819,373819,373819,373819,373819,373819,373914,373914,373914,373914,373914,373914,373914,373914,373914,373914,373914,373914,373914,373940,373940,373940,373940,373940,373940,373940,373940,373940,373940,373940,373940,373940,373691,373691,373691,373691,373691,373691,373691,373691,373691,373691,373691,373691,373691,373756.0,373756.0,373756.0,373756.0,373756.0,373756.0,373756.0,373756.0,373756.0,373756.0,373756.0,373756.0,373756.0,366868.0,366868.0,366868.0,366868.0,366868.0,366868.0,366868.0,366868.0,366868.0,366868.0,366868.0,366868.0,366868.0
2013-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384308,382643,381966,381966,381890,381890,381890,381890,381890,381890,381890,381890,383483,383142,383142,383142,377425,377425,377425,377425,377425,377425,377425,377425,377425,377425,377425,377425,376820,376820,376820,376820,376820,376820,376820,376820,376820,376820,376820,376820,376786,376786,376786,376786,376786,376786,376786,376786,376786,376786,376786,376786,376786,376651,376651,376651,376651,376651,376651,376651,376651,376651,376651,376651,376651,376651,376651,376505,376505,376505,376505,376505,376505,376505,376505,376505,376505,376575,376575,376575,376575,376575,376575,376575,376575,376575,376575,376575,376575,377032,377032,377032,377032,377032,377032,377032,377032,377032,377032,377032,377032,377032,376621,376621,376621,376621,376621,376621,376621,376621,376621,376621,376621,376621,376621,376564,376564,376564,376564,376564,376564,376564,376564,376564,376564,376564,376564,376564,376445.0,376445.0,376445.0,376445.0,376445.0,376445.0,376445.0,376445.0,376445.0,376445.0,376445.0,376445.0,376445.0,369499.0,369499.0,369499.0,369499.0,369499.0,369499.0,369499.0,369499.0,369499.0,369499.0,369499.0,369499.0,369499.0
2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381142,379641,379468,378397,378397,378397,378397,378397,378397,378397,378397,378397,380256,378974,378974,373036,373036,373036,373036,373036,373036,373036,373036,373036,373036,373036,373036,373424,373424,373424,373424,373424,373424,373424,373424,373424,373424,373424,373424,373079,373079,373079,373079,373079,373079,373079,373079,373079,373079,373079,373079,373079,373018,373018,373018,373018,373018,373018,373018,373018,373018,373018,373018,373018,373018,373018,372733,372733,372733,372733,372733,372733,372733,372733,372733,372733,372607,372607,372607,372607,372607,372607,372607,372607,372607,372607,372607,372607,373033,373033,373033,373033,373033,373033,373033,373033,373033,373033,373033,373033,373033,373327,373327,373327,373327,373327,373327,373327,373327,373327,373327,373327,373327,373327,373103,373103,373103,373103,373103,373103,373103,373103,373103,373103,373103,373103,373103,373083.0,373083.0,373083.0,373083.0,373083.0,373083.0,373083.0,373083.0,373083.0,373083.0,373083.0,373083.0,373083.0,366684.0,366684.0,366684.0,366684.0,366684.0,366684.0,366684.0,366684.0,366684.0,366684.0,366684.0,366684.0,366684.0
