date,BOPTIMP_20100413,BOPTIMP_20100512,BOPTIMP_20100610,BOPTIMP_20100713,BOPTIMP_20100811,BOPTIMP_20100909,BOPTIMP_20101014,BOPTIMP_20101110,BOPTIMP_20101210,BOPTIMP_20110113,BOPTIMP_20110211,BOPTIMP_20110310,BOPTIMP_20110412,BOPTIMP_20110511,BOPTIMP_20110609,BOPTIMP_20110712,BOPTIMP_20110811,BOPTIMP_20110908,BOPTIMP_20111013,BOPTIMP_20111110,BOPTIMP_20111209,BOPTIMP_20120113,BOPTIMP_20120210,BOPTIMP_20120309,BOPTIMP_20120412,BOPTIMP_20120510,BOPTIMP_20120608,BOPTIMP_20120711,BOPTIMP_20120809,BOPTIMP_20120911,BOPTIMP_20121011,BOPTIMP_20121108,BOPTIMP_20121211,BOPTIMP_20130111,BOPTIMP_20130208,BOPTIMP_20130307,BOPTIMP_20130405,BOPTIMP_20130502,BOPTIMP_20130604,BOPTIMP_20130703,BOPTIMP_20130806,BOPTIMP_20130904,BOPTIMP_20131024,BOPTIMP_20131114,BOPTIMP_20131204,BOPTIMP_20140107,BOPTIMP_20140206,BOPTIMP_20140307,BOPTIMP_20140403,BOPTIMP_20140506,BOPTIMP_20140604,BOPTIMP_20140703,BOPTIMP_20140806,BOPTIMP_20140904,BOPTIMP_20141003,BOPTIMP_20141104,BOPTIMP_20141205,BOPTIMP_20150107,BOPTIMP_20150205,BOPTIMP_20150306,BOPTIMP_20150402,BOPTIMP_20150505,BOPTIMP_20150603,BOPTIMP_20150707,BOPTIMP_20150805,BOPTIMP_20150903,BOPTIMP_20151006,BOPTIMP_20151104,BOPTIMP_20151204,BOPTIMP_20160106,BOPTIMP_20160205,BOPTIMP_20160304,BOPTIMP_20160405,BOPTIMP_20160504,BOPTIMP_20160603,BOPTIMP_20160706,BOPTIMP_20160805,BOPTIMP_20160902,BOPTIMP_20161005,BOPTIMP_20161104,BOPTIMP_20161206,BOPTIMP_20170106,BOPTIMP_20170207,BOPTIMP_20170307,BOPTIMP_20170404,BOPTIMP_20170504,BOPTIMP_20170602,BOPTIMP_20170706,BOPTIMP_20170804,BOPTIMP_20170906,BOPTIMP_20171005,BOPTIMP_20171103,BOPTIMP_20171205,BOPTIMP_20180105,BOPTIMP_20180206,BOPTIMP_20180307,BOPTIMP_20180405,BOPTIMP_20180503,BOPTIMP_20180606,BOPTIMP_20180706,BOPTIMP_20180803,BOPTIMP_20180905,BOPTIMP_20181005,BOPTIMP_20181102,BOPTIMP_20181206,BOPTIMP_20190206,BOPTIMP_20190306,BOPTIMP_20190327,BOPTIMP_20190417,BOPTIMP_20190509,BOPTIMP_20190606,BOPTIMP_20190703,BOPTIMP_20190802,BOPTIMP_20190904,BOPTIMP_20191004,BOPTIMP_20191105,BOPTIMP_20191205,BOPTIMP_20200107,BOPTIMP_20200205,BOPTIMP_20200306,BOPTIMP_20200402,BOPTIMP_20200604,BOPTIMP_20200702,BOPTIMP_20200805,BOPTIMP_20200903,BOPTIMP_20201006,BOPTIMP_20201104,BOPTIMP_20201204,BOPTIMP_20210107,BOPTIMP_20210205,BOPTIMP_20210305,BOPTIMP_20210407,BOPTIMP_20210504,BOPTIMP_20210608,BOPTIMP_20210702,BOPTIMP_20210805,BOPTIMP_20210902,BOPTIMP_20211005,BOPTIMP_20211104,BOPTIMP_20211207,BOPTIMP_20220106,BOPTIMP_20220208,BOPTIMP_20220308,BOPTIMP_20220405,BOPTIMP_20220504,BOPTIMP_20220607,BOPTIMP_20220707,BOPTIMP_20220804,BOPTIMP_20220907,BOPTIMP_20221005,BOPTIMP_20221103,BOPTIMP_20221206,BOPTIMP_20230105,BOPTIMP_20230207,BOPTIMP_20230308,BOPTIMP_20230405,BOPTIMP_20230504,BOPTIMP_20230607,BOPTIMP_20230706,BOPTIMP_20230808,BOPTIMP_20230906,BOPTIMP_20231005,BOPTIMP_20231107,BOPTIMP_20231206,BOPTIMP_20240109,BOPTIMP_20240207,BOPTIMP_20240307,BOPTIMP_20240404,BOPTIMP_20240502,BOPTIMP_20240606,BOPTIMP_20240703,BOPTIMP_20240806,BOPTIMP_20240904,BOPTIMP_20241008,BOPTIMP_20241105,BOPTIMP_20241205,BOPTIMP_20250107,BOPTIMP_20250205,BOPTIMP_20250306,BOPTIMP_20250403,BOPTIMP_20250506,BOPTIMP_20250605,BOPTIMP_20250703,BOPTIMP_20250805,BOPTIMP_20250904,BOPTIMP_20251119,BOPTIMP_20251211,BOPTIMP_20260108,BOPTIMP_20260129,BOPTIMP_20260219,BOPTIMP_20260312,BOPTIMP_20260402
2016-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228962,228641,228729,228975,228975,228975,228668,228668,228668,228668,228668,228668,228668,228668,228668,228668,228668,228668,229424.0,229424.0,229424.0,229424.0,229424.0,229424.0,229424.0,229424.0,229424.0,229424.0,229424.0,229424.0,229117.0,229117.0,229117.0,229117.0,229117.0,229117.0,229117.0,229117.0,229117.0,229117.0,229117.0,228591.0,228591.0,228591.0,228591.0,228591.0,228591.0,228591.0,228591.0,228591.0,228591.0,228591.0,228591.0,227854.0,227854.0,227854.0,227854.0,227854.0,227854.0,227854.0,227854.0,227854.0,227854.0,227854.0,227854.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0,227898.0
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231072,231382,231478,231478,231478,231221,231221,231221,231221,231221,231221,231221,231221,231221,231221,231221,231221,231505.0,231505.0,231505.0,231505.0,231505.0,231505.0,231505.0,231505.0,231505.0,231505.0,231505.0,231505.0,232121.0,232121.0,232121.0,232121.0,232121.0,232121.0,232121.0,232121.0,232121.0,232121.0,232121.0,232361.0,232361.0,232361.0,232361.0,232361.0,232361.0,232361.0,232361.0,232361.0,232361.0,232361.0,232361.0,231517.0,231517.0,231517.0,231517.0,231517.0,231517.0,231517.0,231517.0,231517.0,231517.0,231517.0,231517.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0,231550.0
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234950,235273,235273,235273,234114,234114,234114,234114,234114,234114,234114,234114,234114,234114,234114,234114,234232.0,234232.0,234232.0,234232.0,234232.0,234232.0,234232.0,234232.0,234232.0,234232.0,234232.0,234232.0,234564.0,234564.0,234564.0,234564.0,234564.0,234564.0,234564.0,234564.0,234564.0,234564.0,234564.0,234455.0,234455.0,234455.0,234455.0,234455.0,234455.0,234455.0,234455.0,234455.0,234455.0,234455.0,234455.0,233525.0,233525.0,233525.0,233525.0,233525.0,233525.0,233525.0,233525.0,233525.0,233525.0,233525.0,233525.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0,233560.0
2017-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240586,240685,240685,240282,240282,240282,240473,240473,240473,240473,240473,239921.0,239872.0,239872.0,239872.0,238309.0,238309.0,238309.0,238309.0,238309.0,238309.0,238309.0,238309.0,238309.0,238309.0,238309.0,238309.0,238607.0,238607.0,238607.0,238607.0,238607.0,238607.0,238607.0,238607.0,238607.0,238607.0,238607.0,238374.0,238374.0,238374.0,238374.0,238374.0,238374.0,238374.0,238374.0,238374.0,238374.0,238374.0,238374.0,238248.0,238248.0,238248.0,238248.0,238248.0,238248.0,238248.0,238248.0,238248.0,238248.0,238248.0,238248.0,239051.0,239051.0,239051.0,239051.0,239051.0,239051.0,239051.0,239051.0,239051.0,239051.0,239051.0,239051.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0,238992.0
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236429,236414,236589,236589,236589,236818,236818,236818,236818,236818,236266.0,236217.0,236217.0,236217.0,236510.0,236510.0,236510.0,236510.0,236510.0,236510.0,236510.0,236510.0,236510.0,236510.0,236510.0,236510.0,235704.0,235704.0,235704.0,235704.0,235704.0,235704.0,235704.0,235704.0,235704.0,235704.0,235704.0,235580.0,235580.0,235580.0,235580.0,235580.0,235580.0,235580.0,235580.0,235580.0,235580.0,235580.0,235580.0,235650.0,235650.0,235650.0,235650.0,235650.0,235650.0,235650.0,235650.0,235650.0,235650.0,235650.0,235650.0,236171.0,236171.0,236171.0,236171.0,236171.0,236171.0,236171.0,236171.0,236171.0,236171.0,236171.0,236171.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0,236277.0
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234692,236741,236741,236741,237029,237029,237029,237029,237029,236477.0,236428.0,236428.0,236428.0,236446.0,236446.0,236446.0,236446.0,236446.0,236446.0,236446.0,236446.0,236446.0,236446.0,236446.0,236446.0,236844.0,236844.0,236844.0,236844.0,236844.0,236844.0,236844.0,236844.0,236844.0,236844.0,236844.0,236266.0,236266.0,236266.0,236266.0,236266.0,236266.0,236266.0,236266.0,236266.0,236266.0,236266.0,236266.0,237356.0,237356.0,237356.0,237356.0,237356.0,237356.0,237356.0,237356.0,237356.0,237356.0,237356.0,237356.0,237268.0,237268.0,237268.0,237268.0,237268.0,237268.0,237268.0,237268.0,237268.0,237268.0,237268.0,237268.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0,237337.0
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238592,238758,238758,238944,238944,238944,239197.0,239197.0,238645.0,238591.0,238591.0,238591.0,238268.0,238268.0,238268.0,238268.0,238268.0,238268.0,238268.0,238268.0,238268.0,238268.0,238268.0,238268.0,238946.0,238946.0,238946.0,238946.0,238946.0,238946.0,238946.0,238946.0,238946.0,238946.0,238946.0,239058.0,239058.0,239058.0,239058.0,239058.0,239058.0,239058.0,239058.0,239058.0,239058.0,239058.0,239058.0,240207.0,240207.0,240207.0,240207.0,240207.0,240207.0,240207.0,240207.0,240207.0,240207.0,240207.0,240207.0,240297.0,240297.0,240297.0,240297.0,240297.0,240297.0,240297.0,240297.0,240297.0,240297.0,240297.0,240297.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0,240265.0
2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238535,238413,238703,238703,238703,239239.0,239239.0,238687.0,238633.0,238633.0,238633.0,238595.0,238595.0,238595.0,238595.0,238595.0,238595.0,238595.0,238595.0,238595.0,238595.0,238595.0,238595.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,238498.0,238498.0,238498.0,238498.0,238498.0,238498.0,238498.0,238498.0,238498.0,238498.0,238498.0,238498.0,239531.0,239531.0,239531.0,239531.0,239531.0,239531.0,239531.0,239531.0,239531.0,239531.0,239531.0,239531.0,239505.0,239505.0,239505.0,239505.0,239505.0,239505.0,239505.0,239505.0,239505.0,239505.0,239505.0,239505.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0,239517.0
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238017,238489,238489,238489,239251.0,239251.0,238699.0,238645.0,238645.0,238645.0,239580.0,239580.0,239580.0,239580.0,239580.0,239580.0,239580.0,239580.0,239580.0,239580.0,239580.0,239580.0,239868.0,239868.0,239868.0,239868.0,239868.0,239868.0,239868.0,239868.0,239868.0,239868.0,239868.0,239236.0,239236.0,239236.0,239236.0,239236.0,239236.0,239236.0,239236.0,239236.0,239236.0,239236.0,239236.0,240632.0,240632.0,240632.0,240632.0,240632.0,240632.0,240632.0,240632.0,240632.0,240632.0,240632.0,240632.0,240621.0,240621.0,240621.0,240621.0,240621.0,240621.0,240621.0,240621.0,240621.0,240621.0,240621.0,240621.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0,240568.0
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238071,238069,238069,238578.0,238578.0,238026.0,238707.0,238707.0,238707.0,239382.0,239382.0,239382.0,239382.0,239382.0,239382.0,239382.0,239382.0,239382.0,239382.0,239382.0,239382.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,238908.0,239286.0,239286.0,239286.0,239286.0,239286.0,239286.0,239286.0,239286.0,239286.0,239286.0,239286.0,239286.0,239820.0,239820.0,239820.0,239820.0,239820.0,239820.0,239820.0,239820.0,239820.0,239820.0,239820.0,239820.0,239534.0,239534.0,239534.0,239534.0,239534.0,239534.0,239534.0,239534.0,239534.0,239534.0,239534.0,239534.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0,241114.0
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237715,237509,238054.0,238054.0,237502.0,238303.0,238303.0,238303.0,239757.0,239757.0,239757.0,239757.0,239757.0,239757.0,239757.0,239757.0,239757.0,239757.0,239757.0,239757.0,239254.0,239254.0,239254.0,239254.0,239254.0,239254.0,239254.0,239254.0,239254.0,239254.0,239254.0,239729.0,239729.0,239729.0,239729.0,239729.0,239729.0,239729.0,239729.0,239729.0,239729.0,239729.0,239729.0,239800.0,239800.0,239800.0,239800.0,239800.0,239800.0,239800.0,239800.0,239800.0,239800.0,239800.0,239800.0,239605.0,239605.0,239605.0,239605.0,239605.0,239605.0,239605.0,239605.0,239605.0,239605.0,239605.0,239605.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0,240348.0
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240311,240817.0,240817.0,240265.0,241238.0,241238.0,241238.0,242760.0,242760.0,242760.0,242760.0,242760.0,242760.0,242760.0,242760.0,242760.0,242760.0,242760.0,242760.0,241737.0,241737.0,241737.0,241737.0,241737.0,241737.0,241737.0,241737.0,241737.0,241737.0,241737.0,241754.0,241754.0,241754.0,241754.0,241754.0,241754.0,241754.0,241754.0,241754.0,241754.0,241754.0,241754.0,242211.0,242211.0,242211.0,242211.0,242211.0,242211.0,242211.0,242211.0,242211.0,242211.0,242211.0,242211.0,241773.0,241773.0,241773.0,241773.0,241773.0,241773.0,241773.0,241773.0,241773.0,241773.0,241773.0,241773.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0,242718.0
2017-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244639.0,244696.0,244144.0,244803.0,244803.0,244803.0,245615.0,245615.0,245615.0,245615.0,245615.0,245615.0,245615.0,245615.0,245615.0,245615.0,245615.0,245615.0,244792.0,244792.0,244792.0,244792.0,244792.0,244792.0,244792.0,244792.0,244792.0,244792.0,244792.0,244958.0,244958.0,244958.0,244958.0,244958.0,244958.0,244958.0,244958.0,244958.0,244958.0,244958.0,244958.0,244199.0,244199.0,244199.0,244199.0,244199.0,244199.0,244199.0,244199.0,244199.0,244199.0,244199.0,244199.0,244505.0,244505.0,244505.0,244505.0,244505.0,244505.0,244505.0,244505.0,244505.0,244505.0,244505.0,244505.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0,245703.0
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250719.0,250241.0,251089.0,251089.0,251089.0,251246.0,251246.0,251246.0,251246.0,251246.0,251246.0,251246.0,251246.0,251246.0,251246.0,251246.0,251246.0,252024.0,252024.0,252024.0,252024.0,252024.0,252024.0,252024.0,252024.0,252024.0,252024.0,252024.0,251757.0,251757.0,251757.0,251757.0,251757.0,251757.0,251757.0,251757.0,251757.0,251757.0,251757.0,251757.0,250623.0,250623.0,250623.0,250623.0,250623.0,250623.0,250623.0,250623.0,250623.0,250623.0,250623.0,250623.0,250934.0,250934.0,250934.0,250934.0,250934.0,250934.0,250934.0,250934.0,250934.0,250934.0,250934.0,250934.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0,252353.0
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256469.0,257514.0,257514.0,257514.0,256881.0,256881.0,256881.0,256881.0,256881.0,256881.0,256881.0,256881.0,256881.0,256881.0,256881.0,256881.0,257076.0,257076.0,257076.0,257076.0,257076.0,257076.0,257076.0,257076.0,257076.0,257076.0,257076.0,256685.0,256685.0,256685.0,256685.0,256685.0,256685.0,256685.0,256685.0,256685.0,256685.0,256685.0,256685.0,255240.0,255240.0,255240.0,255240.0,255240.0,255240.0,255240.0,255240.0,255240.0,255240.0,255240.0,255240.0,255557.0,255557.0,255557.0,255557.0,255557.0,255557.0,255557.0,255557.0,255557.0,255557.0,255557.0,255557.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0,256224.0
2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257510.0,257612.0,257612.0,255387.0,255387.0,255387.0,254348.0,254348.0,254348.0,254348.0,254348.0,254425.0,254366.0,254366.0,254366.0,254689.0,254689.0,254689.0,254689.0,254689.0,254689.0,254689.0,254689.0,254689.0,254689.0,254689.0,254374.0,254374.0,254374.0,254374.0,254374.0,254374.0,254374.0,254374.0,254374.0,254374.0,254374.0,254374.0,253114.0,253114.0,253114.0,253114.0,253114.0,253114.0,253114.0,253114.0,253114.0,253114.0,253114.0,253114.0,254043.0,254043.0,254043.0,254043.0,254043.0,254043.0,254043.0,254043.0,254043.0,254043.0,254043.0,254043.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254344.0,254351.0,254351.0,254351.0,254351.0,254351.0,254351.0,254351.0,254351.0,254351.0,254351.0,254351.0
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262037.0,262094.0,261613.0,261613.0,261613.0,260414.0,260414.0,260414.0,260414.0,260414.0,260491.0,260432.0,260432.0,260432.0,259425.0,259425.0,259425.0,259425.0,259425.0,259425.0,259425.0,259425.0,259425.0,259425.0,259425.0,258657.0,258657.0,258657.0,258657.0,258657.0,258657.0,258657.0,258657.0,258657.0,258657.0,258657.0,258657.0,257925.0,257925.0,257925.0,257925.0,257925.0,257925.0,257925.0,257925.0,257925.0,257925.0,257925.0,257925.0,259158.0,259158.0,259158.0,259158.0,259158.0,259158.0,259158.0,259158.0,259158.0,259158.0,259158.0,259158.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259252.0,259253.0,259253.0,259253.0,259253.0,259253.0,259253.0,259253.0,259253.0,259253.0,259253.0,259253.0
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257482.0,257870.0,257870.0,257870.0,256663.0,256663.0,256663.0,256663.0,256663.0,256740.0,256681.0,256681.0,256681.0,257114.0,257114.0,257114.0,257114.0,257114.0,257114.0,257114.0,257114.0,257114.0,257114.0,257114.0,256173.0,256173.0,256173.0,256173.0,256173.0,256173.0,256173.0,256173.0,256173.0,256173.0,256173.0,256173.0,257104.0,257104.0,257104.0,257104.0,257104.0,257104.0,257104.0,257104.0,257104.0,257104.0,257104.0,257104.0,257447.0,257447.0,257447.0,257447.0,257447.0,257447.0,257447.0,257447.0,257447.0,257447.0,257447.0,257447.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256757.0,256794.0,256794.0,256794.0,256794.0,256794.0,256794.0,256794.0,256794.0,256794.0,256794.0,256794.0
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257444.0,257317.0,257317.0,256039.0,256039.0,256039.0,255537.0,255537.0,255614.0,255555.0,255555.0,255555.0,257102.0,257102.0,257102.0,257102.0,257102.0,257102.0,257102.0,257102.0,257102.0,257102.0,257102.0,256762.0,256762.0,256762.0,256762.0,256762.0,256762.0,256762.0,256762.0,256762.0,256762.0,256762.0,256762.0,258289.0,258289.0,258289.0,258289.0,258289.0,258289.0,258289.0,258289.0,258289.0,258289.0,258289.0,258289.0,258076.0,258076.0,258076.0,258076.0,258076.0,258076.0,258076.0,258076.0,258076.0,258076.0,258076.0,258076.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258346.0,258462.0,258462.0,258462.0,258462.0,258462.0,258462.0,258462.0,258462.0,258462.0,258462.0,258462.0
