model_id,timing_mode,checkpoint_id,target_id,n_forecasts,RMSE,MAE,bias,relative_RMSFE,DM_test,sign_accuracy,convergence_rate,mean_iterations,mean_llf_relative_last_improvement,median_llf_relative_last_improvement,max_llf_relative_last_improvement,mean_numerical_guard_event_count,max_numerical_guard_event_count,initialization_seed,source_dir
ar,exact,pre_advance,A,12,1.7654191514099524,1.2051614519067104,0.4652917545569501,1.0,1.0,0.8333333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,exact,pre_advance,A,12,2.7285847959960545,2.0144923652753204,-0.1362445509224777,1.5455733522641746,0.1002827447363173,0.75,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
indicator_revision_only_dfm_kalman_em,exact,pre_advance,A,12,2.642456083236048,1.7128464117767024,0.5857603040904994,1.496786800531562,0.1654311207951913,0.8333333333333334,0.5,44.583333333333336,0.00029157509639,0.0001376965964917,0.0012941329241129,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
joint_indicator_revision_dfm_full_kalman_em,exact,pre_advance,A,12,2.5626086562111423,1.6900390088407211,0.4550784825631691,1.451558205973077,0.116917716610858,0.8333333333333334,0.6666666666666666,44.416666666666664,0.0001517379469482,9.259887339641748e-05,0.0004309055540313,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
midas_umidas,exact,pre_advance,A,12,3.566509670384565,2.4960294912618424,0.1316475625107676,2.0202056081334403,0.1736020684036617,0.5833333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
monthly_mixed_frequency_kalman_em,exact,pre_advance,A,12,2.824731403176868,2.0998132068728386,0.4144363265825692,1.6000344172775602,0.0665795995645039,0.8333333333333334,1.0,28.583333333333332,9.431670360387908e-05,9.448204234813744e-05,9.992598888191642e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,exact,pre_advance,A,12,1.8557182512354309,1.3020311029988418,0.4314420060076449,1.0511488162759317,0.0628447985576086,0.8333333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,exact,pre_advance,A,12,2.9973948916502517,1.8630701304806812,0.613155092474115,1.697837530116506,0.1815780950649336,0.8333333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,exact,pre_advance,A,12,2.761992105083386,1.9448189722402416,0.4210344445731683,1.564496512274448,0.1105312733013572,0.8333333333333334,1.0,27.75,9.237880292315204e-05,9.23093543147901e-05,9.810417226281796e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,exact,pre_advance,A,12,2.9973948916502517,1.8630701304806812,0.613155092474115,1.697837530116506,0.1815780950649336,0.8333333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,exact,pre_second,S,12,1.80636785450895,1.2556746654369535,0.5226897566497067,1.0,1.0,0.8333333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,exact,pre_second,S,12,2.6539049413862896,1.767629239547744,-0.1576145639371086,1.469194070721402,0.133347614707617,0.75,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
indicator_revision_only_dfm_kalman_em,exact,pre_second,S,12,0.3972858372528778,0.2838152308619612,0.0494550596209743,0.2199362861009711,0.0506247997753222,1.0,0.5,45.333333333333336,0.0002166026543291,0.0001283480363794,0.0005788257827337,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
joint_indicator_revision_dfm_full_kalman_em,exact,pre_second,S,12,0.370321521686029,0.3010511412631541,0.0778824534754849,0.2050089192860989,0.0589209492949164,1.0,0.5,46.666666666666664,0.0001761269928705,0.0001152458914005,0.0004641107903586,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
midas_umidas,exact,pre_second,S,12,1.1787194890766577,0.8816955370922989,0.2413266915132161,0.6525356870885445,0.33626637228881,1.0,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
monthly_mixed_frequency_kalman_em,exact,pre_second,S,12,0.2771162923930014,0.2033347749067143,0.0794130753357911,0.1534107749433648,0.0504665786194043,1.0,1.0,28.583333333333332,9.37581198711988e-05,9.344417099474332e-05,9.848143660208904e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
no_revision,exact,pre_second,S,12,0.2421589698249203,0.2081999999999999,-0.02885,0.1340585026579482,0.053174252227186,1.0,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
release_dfm,exact,pre_second,S,12,0.2582426536985984,0.2080968137469737,0.0750628068759998,0.1429623833561852,0.0543555756247143,1.0,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
revision_dfm_kalman_em,exact,pre_second,S,12,0.2350909829742319,0.1738246304186335,0.0872190569644567,0.1301456856572218,0.0536579985083266,1.0,1.0,27.333333333333332,9.224267505133494e-05,9.222104009953332e-05,9.79780322048742e-05,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
standard_dfm,exact,pre_second,S,12,3.092752758762728,1.8027055035476929,0.7445227225211343,1.7121389483558285,0.2253824237925545,0.8333333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
ar,exact,pre_third,T,12,1.7787008830053102,1.2297530640953738,0.4850208055197349,1.0,1.0,0.8333333333333334,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
bridge,exact,pre_third,T,12,2.445114201294465,1.7479392740145376,-0.1986574845853214,1.3746629490413118,0.0668458080856422,0.75,1.0,0.0,,,,0.0,0.0,2,<PROJECT_ROOT>/outputs/full_state_space_release_revision_dfm/initialization_audit_journal_candidate/seed_2
